Index,url,address,city,highlights,location_url,name,establishment,votes,cuisines,average_cost_for_two,more_info,zipcode,timings,locality,aggregate_rating,highlights_4/5_star,highlights_5_star_property,highlights_air_conditioned,highlights_all_day_breakfast,highlights_available_for_functions,highlights_axis_bank_-_dining_delights,highlights_board_games,highlights_breakfast,highlights_brunch,highlights_buffet,highlights_bulk_orders_accepted,highlights_cash,highlights_couple_entry_only,highlights_credit_card,highlights_dj,highlights_debit_card,highlights_delivery,highlights_desserts_and_bakes,highlights_digital_payments_accepted,highlights_dinner,highlights_disabled_friendly,highlights_family_friendly,highlights_free_parking,highlights_free_wifi,highlights_gaming_area,highlights_gluten_free_options,highlights_group_meal,highlights_halal,highlights_happy_hours,highlights_high_tea,highlights_home_delivery,highlights_indoor_seating,highlights_keto_options,highlights_kid_friendly,highlights_live_entertainment,highlights_live_music,highlights_live_sports_screening,highlights_low-intensity_music,highlights_lunch_menu,highlights_lunch,highlights_luxury_dining,highlights_mall_parking,highlights_no_alcohol_available,highlights_no_seating_available,highlights_outdoor_seating,highlights_party_music,highlights_pet_friendly,highlights_poolside,highlights_pre-ordering_required,highlights_private_dining_area_available,highlights_pure_veg,highlights_restroom_available,highlights_romantic_dining,highlights_rooftop,highlights_self_service,highlights_serves_alcohol,highlights_serves_cocktails,highlights_serves_jain_food,highlights_serves_non_veg,highlights_smoking_area,highlights_sneakpeek,highlights_sodexo,highlights_standing_tables,highlights_street_parking,highlights_subscription_available,highlights_sugar_free_options,highlights_table_reservation_not_required,highlights_table_booking_for_groups,highlights_table_booking_not_available,highlights_table_booking_recommended,highlights_table_reservation_required,highlights_takeaway_available,highlights_ticket_restaurant,highlights_unlimited_pizza,highlights_valet_parking_available,highlights_variable_menu,highlights_vegan_options,highlights_vegetarian_only,highlights_wheelchair_accessible,highlights_wifi,highlights_wine,highlights_work_friendly,highlights_,Image_URLs
184,https://www.zomato.com/ahmedabad/bera-samosa-house-bhadra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"25/1, 2, Bhatiar Gali, Khas Bazaar, Bhadra, Ahmedabad",Ahmedabad,"['Takeaway Available', 'No Alcohol Available', 'Cash', 'Pure Veg', 'Indoor Seating', 'Free Parking']",https://www.google.com/maps/search/?api=1&query=Bera%20Samosa%2C%2025/1%2C%202%2C%20Bhatiar%20Gali%2C%20Khas%20Bazaar%2C%20Bhadra%2C%20Ahmedabad,Bera Samosa,['Quick Bites'],56.0,Street Food,100,,0,11 AM to 9:30 PM,Bhadra,3.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[]
185,https://www.zomato.com/ahmedabad/kapil-raj-bhajiya-house-sabarmati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Pukhraj Hospital, Ramnagar Chowk, Sabarmati, Ahmedabad",Ahmedabad,"['Takeaway Available', 'Breakfast', 'Cash', 'Free Parking', 'Indoor Seating', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Kapil%20Raj%20Bhajiya%20House%2C%20Opposite%20Pukhraj%20Hospital%2C%20Ramnagar%20Chowk%2C%20Sabarmati%2C%20Ahmedabad,Kapil Raj Bhajiya House,['Quick Bites'],58.0,"Street Food, Fast Food",100,"Home Delivery, Takeaway Available, Vegetarian Only, Indoor Seating",0,8 AM to 8 PM,Sabarmati,3.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/4/111224/46f729d4dd5754d148ca95d4b8be0d84.jpg']
186,https://www.zomato.com/ahmedabad/raipur-bhajiya-house-astodia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Raipur Darwaja, Astodia, Ahmedabad",Ahmedabad,"['Lunch', 'Takeaway Available', 'Credit Card', 'No Seating Available', 'Dinner', 'Cash', 'Breakfast', 'Free Parking', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Raipur%20Bhajiya%20House%2C%20Near%20Raipur%20Darwaja%2C%20Astodia%2C%20Ahmedabad,Raipur Bhajiya House,['Quick Bites'],74.0,Fast Food,100,"Takeaway Only, Vegetarian Only, No Seating Available",,8 AM to 2 AM,Astodia,3.6,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/reviews_photos/808/1113c3b422129de200af6674d57e3808_1536858962.jpg']
187,https://www.zomato.com/ahmedabad/lovely-rabdi-mani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Mani Nagar Railway Station, Mani Nagar, Ahmedabad",Ahmedabad,"['No Seating Available', 'Takeaway Available', 'Cash', 'Desserts and Bakes', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Lovely%20Rabdi%2C%20Opposite%20Mani%20Nagar%20Railway%20Station%2C%20Mani%20Nagar%2C%20Ahmedabad,Lovely Rabdi,['Dessert Parlour'],64.0,Desserts,100,"Home Delivery, Takeaway Available, Vegetarian Only, No Seating Available",,10 AM to 10 PM (Mon-Sun),Mani Nagar,3.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/chains/7/112587/1c4e4c0dd90f0056a5264a583d6b3fab.jpg']
188,https://www.zomato.com/ahmedabad/kamal-sweets-1-relief-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 4, Development Bank Building, Opposite Revdi Bazar Post Office, Relief Road, Ahmedabad",Ahmedabad,"['Breakfast', 'Lunch', 'No Seating Available', 'Cash', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Pure Veg', 'Free Parking', 'Desserts and Bakes']",https://www.google.com/maps/search/?api=1&query=Kamal%20Sweets%2C%20Shop%204%2C%20Development%20Bank%20Building%2C%20Opposite%20Revdi%20Bazar%20Post%20Office%2C%20Relief%20Road%2C%20Ahmedabad,Kamal Sweets,['Quick Bites'],55.0,"Mithai, Street Food",100,"Home Delivery, Takeaway Available, Vegetarian Only, No Seating Available",0,9:30 AM to 10:30 PM,Relief Road,3.8,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/1/111571/61b90d73e5c51799fb307f94cde646ec.jpg']
189,https://www.zomato.com/ahmedabad/chhaswala-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"L-23, Democratic Co-Operative Society, Ratnamani Tower, Jodhpur, Satellite, Ahmedabad",Ahmedabad,"['Cash', 'Takeaway Available', 'Delivery', 'Indoor Seating', 'Desserts and Bakes', 'Digital Payments Accepted', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Chhaswala%2C%20L-23%2C%20Democratic%20Co-Operative%20Society%2C%20Ratnamani%20Tower%2C%20Jodhpur%2C%20Satellite%2C%20Ahmedabad,Chhaswala,['Sweet Shop'],54.0,"Mithai, Beverages",100,"Home Delivery, Takeaway Available, Vegetarian Only, Indoor Seating",380015,8:30am – 12midnight (Mon-Sun),Satellite,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/chains/4/18603014/f618533c03615d2f96aaf8ee5fd2ff42.jpg']
190,https://www.zomato.com/ahmedabad/jay-nageshwari-poha-house-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B/3, Sankalp Apartment, Near Pakwan Cross Road, Opposite Corporate House, Bodakdev, Ahmedabad",Ahmedabad,"['Takeaway Available', 'Breakfast', 'Cash', 'Delivery', 'Indoor Seating', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Jay%20Nageshwari%20Poha%20House%2C%20B/3%2C%20Sankalp%20Apartment%2C%20Near%20Pakwan%20Cross%20Road%2C%20Opposite%20Corporate%20House%2C%20Bodakdev%2C%20Ahmedabad,Jay Nageshwari Poha House,['Quick Bites'],50.0,"Street Food, North Indian",100,"Home Delivery, Takeaway Available, Vegetarian Only, Indoor Seating",,6 AM to 3 PM,Bodakdev,4.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/0/18756240/5f68a16e0c5327f4069a2af1406adc4c.jpg']
191,https://www.zomato.com/ahmedabad/gita-samosa-centre-1-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"14, Vaibhav Tower, Opposite Nalanda Complex, Premchandnagar Road, Satellite, Ahmedabad",Ahmedabad,"['No Seating Available', 'Cash', 'Takeaway Available', 'Breakfast', 'Delivery', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Gita%20Samosa%20Centre%2C%2014%2C%20Vaibhav%20Tower%2C%20Opposite%20Nalanda%20Complex%2C%20Premchandnagar%20Road%2C%20Satellite%2C%20Ahmedabad,Gita Samosa Centre,['Quick Bites'],46.0,Street Food,100,"Breakfast, Home Delivery, Takeaway Available, Vegetarian Only, Indoor Seating",,8:30 AM to 9 PM,Satellite,3.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/1/112761/a65f4cc3d31c14f4688dc8b6e815bc90.jpg']
192,https://www.zomato.com/ahmedabad/shree-jay-jalaram-dairy-farm-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, Kimsim Complex, Opposite Punjabi Hall, Near Swastik Cross Roads, Navrangpura, Ahmedabad",Ahmedabad,"['Cash', 'Takeaway Available', 'Breakfast', 'Free Parking', 'Pure Veg', 'Desserts and Bakes', 'Outdoor Seating', 'Digital Payments Accepted']",https://www.google.com/maps/search/?api=1&query=Shree%20Jay%20Jalaram%20Dairy%20Farm%2C%201%2C%20Kimsim%20Complex%2C%20Opposite%20Punjabi%20Hall%2C%20Near%20Swastik%20Cross%20Roads%2C%20Navrangpura%2C%20Ahmedabad,Shree Jay Jalaram Dairy Farm,['Quick Bites'],39.0,"Mithai, Street Food",100,"Home Delivery, Takeaway Available, Vegetarian Only, Outdoor Seating",0,9 AM to 9 PM (Mon-Sun),Navrangpura,3.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/7/111167/56bc06f684daee2a769ab26558baa85e.jpg']
193,https://www.zomato.com/ahmedabad/laxmi-ganthiya-rath-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Akshardham Complex, Judges Bungalow Road, Bodakdev, Ahmedabad",Ahmedabad,"['No Alcohol Available', 'Takeaway Available', 'Cash', 'Breakfast', 'No Seating Available', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Laxmi%20Ganthiya%20Rath%2C%20Akshardham%20Complex%2C%20Judges%20Bungalow%20Road%2C%20Bodakdev%2C%20Ahmedabad,Laxmi Ganthiya Rath,['Quick Bites'],45.0,Street Food,100,"Breakfast, Takeaway Only, No Seating Available",0,9:30 AM to 11 PM,Bodakdev,3.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/chains/9/110139/081c2756345d41ca5c643c2ea04936e5.jpg']
194,https://www.zomato.com/ahmedabad/classic-derani-jethani-icecream-navrangpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"34, Chaitanya Society, Near Sardar Patel Stadium, Opposite Savior Hospital, Navrangpura, Ahmedabad",Ahmedabad,"['Cash', 'Delivery', 'Takeaway Available', 'No Alcohol Available', 'Outdoor Seating', 'Pure Veg', 'Desserts and Bakes']",https://www.google.com/maps/search/?api=1&query=Classic%20Derani%20Jethani%20Icecream%2C%2034%2C%20Chaitanya%20Society%2C%20Near%20Sardar%20Patel%20Stadium%2C%20Opposite%20Savior%20Hospital%2C%20Navrangpura%2C%20Ahmedabad,Classic Derani Jethani Icecream,['Dessert Parlour'],39.0,Ice Cream,100,"Home Delivery, Takeaway Available, Vegetarian Only, Outdoor Seating",,10 AM to 11 PM (Mon-Sun),Navrangpura,3.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/reviews_photos/1f9/8cc3040c9d3bd590823daf97ae02b1f9_1610304887.jpg']
195,https://www.zomato.com/ahmedabad/shantaben-pani-puri-wala-ellis-bridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shree Harikrupa Building, Ellisbridge Corner, Ellis Bridge, Ahmedabad",Ahmedabad,"['Dinner', 'Takeaway Available', 'Cash', 'Free Parking', 'Air Conditioned', 'Indoor Seating', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Shantaben%20Pani%20Puri%20Wala%2C%20Shree%20Harikrupa%20Building%2C%20Ellisbridge%20Corner%2C%20Ellis%20Bridge%2C%20Ahmedabad,Shantaben Pani Puri Wala,['Quick Bites'],36.0,Street Food,100,,0,4 PM to 10 PM,Ellis Bridge,3.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/chains/0/110960/4e64726841ae63d0eba4f5eac36736df.jpg']
196,https://www.zomato.com/ahmedabad/iscon-ganthiya-sola?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Earth Complex, Bhadaj Circle, S.P Ring Road,",Ahmedabad,"['Takeaway Available', 'No Alcohol Available', 'Cash', 'No Seating Available', 'All Day Breakfast', 'Pure Veg', 'Free Parking']",https://www.google.com/maps/search/?api=1&query=Iscon%20Ganthiya%2C%20Earth%20Complex%2C%20Bhadaj%20Circle%2C%20S.P%20Ring%20Road%2C,Iscon Ganthiya,['Quick Bites'],39.0,Fast Food,100,"Breakfast, Home Delivery, Takeaway Available, No Seating Available",,6 AM to 12:30 AM,Sola,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/5/18554555/37972bfe097db675241fdcdba9f75733.jpg']
197,https://www.zomato.com/ahmedabad/bera-samosa-1-bhadra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Below Alif Masjid, Karanj Police Station, Bhadra, Ahmedabad",Ahmedabad,"['No Alcohol Available', 'Cash', 'Takeaway Available', 'Free Parking', 'Pure Veg', 'Outdoor Seating']",https://www.google.com/maps/search/?api=1&query=Bera%20Samosa%2C%20Below%20Alif%20Masjid%2C%20Karanj%20Police%20Station%2C%20Bhadra%2C%20Ahmedabad,Bera Samosa,['Quick Bites'],35.0,Street Food,100,,0,11 AM to 10 PM,Bhadra,3.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[]
198,https://www.zomato.com/ahmedabad/laxmi-ganthiya-rath-bopal?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 25 Samarpan Arcade Ambli Bopal Cross Road, Bopal Ahmedabad",Ahmedabad,"['Takeaway Available', 'Breakfast', 'No Seating Available', 'Cash', 'Free Parking', 'Digital Payments Accepted', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Laxmi%20Ganthiya%20Rath%2C%20Shop%2025%20Samarpan%20Arcade%20Ambli%20Bopal%20Cross%20Road%2C%20Bopal%20Ahmedabad,Laxmi Ganthiya Rath,[],33.0,Street Food,100,"Breakfast, Home Delivery, Takeaway Available, Vegetarian Only, No Seating Available",0,7 AM to 10 PM (Mon-Sun),Bopal,3.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/chains/9/110139/3cc42513d9741be75fb47e0ff9220e15.jpg']
199,https://www.zomato.com/ahmedabad/deli-@-the-square-hotel-novotel-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Novotel Ahmedabad, Iskcon Cross Road, S.G. Highway, Satellite, Ahmedabad",Ahmedabad,"['Cash', 'Debit Card', 'Delivery', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Outdoor Seating', 'Air Conditioned', 'Desserts and Bakes', 'Valet Parking Available', 'Indoor Seating', 'Smoking Area']",https://www.google.com/maps/search/?api=1&query=Deli%20%40%20The%20Square%20-%20Hotel%20Novotel%2C%20Novotel%20Ahmedabad%2C%20Iskcon%20Cross%20Road%2C%20S.G.%20Highway%2C%20Satellite%2C%20Ahmedabad,Deli @ The Square - Hotel Novotel,['Dessert Parlour'],31.0,"Desserts, Bakery",100,"Home Delivery, Takeaway Available, Outdoor Seating, Indoor Seating, Luxury Dining, Valet Parking Available, 4/5 Star",,10:30 AM to 10:30 PM,"Hotel Novotel, Satellite",3.5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/chains/9/113649/620dab25d598ca3049637cd4c03638cf.jpg']
200,https://www.zomato.com/ahmedabad/gita-samosa-centre-bopal?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, Siddhi 2, Near IOC Petrol Pump, Ambli Bopal Road, Bopal, Ahmedabad",Ahmedabad,"['Breakfast', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Free Parking', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Outdoor Seating']",https://www.google.com/maps/search/?api=1&query=Gita%20Samosa%20Centre%2C%201%2C%20Siddhi%202%2C%20Near%20IOC%20Petrol%20Pump%2C%20Ambli%20Bopal%20Road%2C%20Bopal%2C%20Ahmedabad,Gita Samosa Centre,['Quick Bites'],30.0,Street Food,100,"Home Delivery, Takeaway Available, Vegetarian Only, Outdoor Seating",,9 AM to 10 PM (Mon-Sun),Bopal,3.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/6/112396/e048db5b1b9b5bd9b9cf5efe5e16cef4.jpg']
201,https://www.zomato.com/ahmedabad/laxmi-ganthiya-rath-naranpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"20, Shradha Deep Complex, Shastri Nagar Road, Naranpura, Ahmedabad",Ahmedabad,"['Lunch', 'Cash', 'No Seating Available', 'Dinner', 'Takeaway Available', 'Breakfast', 'Free Parking', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Laxmi%20Ganthiya%20Rath%2C%2020%2C%20Shradha%20Deep%20Complex%2C%20Shastri%20Nagar%20Road%2C%20Naranpura%2C%20Ahmedabad,Laxmi Ganthiya Rath,[],27.0,Street Food,100,"Home Delivery, Takeaway Available, Vegetarian Only, Indoor Seating",0,7 AM to 9 PM,Naranpura,3.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/chains/9/110139/3cc42513d9741be75fb47e0ff9220e15.jpg']
202,https://www.zomato.com/ahmedabad/gayatri-ganthiya-nikol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 20, Vaikunth Complex, New India Colony Road, Near Raspan Cross Road, Nikol, Ahmedabad",Ahmedabad,"['Dinner', 'Standing Tables', 'Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Free Parking', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Gayatri%20Ganthiya%2C%20Shop%2020%2C%20Vaikunth%20Complex%2C%20New%20India%20Colony%20Road%2C%20Near%20Raspan%20Cross%20Road%2C%20Nikol%2C%20Ahmedabad,Gayatri Ganthiya,['Quick Bites'],33.0,Street Food,100,"Home Delivery, Takeaway Available, Vegetarian Only, Standing Tables, Indoor Seating",,7 AM to 8 PM,Nikol,3.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/3/18427423/1733836295358b84ed-bb12-4775-8892-5fe0e1a045df.jpeg']
203,https://www.zomato.com/ahmedabad/balaji-poha-house-1-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"S.G. Highway, Near Prahalad Nagar Garden, Opposite Nexa Showroom, Satellite, Ahmedabad",Ahmedabad,"['Cash', 'Takeaway Available', 'Breakfast', 'No Seating Available', 'Dinner', 'Delivery', 'Lunch', 'Digital Payments Accepted', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Balaji%20Poha%20House%2C%20S.G.%20Highway%2C%20Near%20Prahalad%20Nagar%20Garden%2C%20Opposite%20Nexa%20Showroom%2C%20Satellite%2C%20Ahmedabad,Balaji Poha House,['Kiosk'],29.0,Street Food,100,"Breakfast, Home Delivery, Takeaway Available, Vegetarian Only, No Seating Available",,8am – 2pm (Mon-Sun),Satellite,2.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/8/18701788/43acdeb59d05f25a8d19338345a172cb.jpg']
204,https://www.zomato.com/ahmedabad/shree-ashapura-hansol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite 126 Bus Stand, Jhulelal Mandir Circle, Sardar Nagar, Hansol, Ahmedabad",Ahmedabad,"['Credit Card', 'Cash', 'No Seating Available', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Desserts and Bakes', 'Digital Payments Accepted', 'Pure Veg']",https://www.google.com/maps/search/?api=1&query=Shree%20Ashapura%2C%20Opposite%20126%20Bus%20Stand%2C%20Jhulelal%20Mandir%20Circle%2C%20Sardar%20Nagar%2C%20Hansol%2C%20Ahmedabad,Shree Ashapura,['Dessert Parlour'],17.0,Desserts,100,"Takeaway Only, No Seating Available",,5 AM to 11 PM,Hansol,3.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['https://b.zmtcdn.com/data/pictures/6/112696/0dadb51cf8df61056c114c49e4995d59.jpg']
