recommendation_id,recommended_restaurants,similar_dishes
20250213_212615,"[{'name': 'Cafe De Italiano', 'address': 'Opposite Stellar, Sindhu Bhavan Road, Bodakdev, Ahmedabad', 'cuisines': 'Cafe', 'votes': np.float64(866.0), 'avg_price': 259.5859872611465, 'positive_ratio': 0.9230769230769231, 'total_reviews': 13, 'highlights': ""['Lunch', 'Cash', 'Delivery', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Live Sports Screening', 'Table booking recommended', 'Pure Veg', 'Indoor Seating', 'Air Conditioned', 'Wifi']"", 'similarity_score': 0.19049132379239797}, {'name': 'Unlocked', 'address': 'Dwarkesh Complex, Near, Off C G Road, Navrangpura, Ahmedabad', 'cuisines': 'Cafe, Italian, European, Continental', 'votes': np.float64(1312.0), 'avg_price': 314.85714285714283, 'positive_ratio': 0.8571428571428571, 'total_reviews': 14, 'highlights': ""['Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Board Games', 'Valet Parking Available', 'Indoor Seating', 'Digital Payments Accepted', 'Live Sports Screening', 'Outdoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area']"", 'similarity_score': 0.172569749988041}, {'name': 'Chai Shop - Hyatt Regency', 'address': '17 A, Ashram Road, Ahmedabad', 'cuisines': 'Cafe, North Indian', 'votes': np.float64(336.0), 'avg_price': 0.0, 'positive_ratio': 1.0, 'total_reviews': 26, 'highlights': ""['Dinner', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Desserts and Bakes', 'Outdoor Seating', 'Free Wifi']"", 'similarity_score': 0.15684181232521247}, {'name': 'Ristretto - Behind the Rods', 'address': 'A-1, Ground Floor, Maharaja Palace, University Road, Near Vijay Cross Roads, Navrangpura, Ahmedabad', 'cuisines': 'Cafe, Italian', 'votes': np.float64(905.0), 'avg_price': 321.9905213270142, 'positive_ratio': 0.8333333333333334, 'total_reviews': 12, 'highlights': ""['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Wifi', 'Serves Jain Food', 'Live Music', 'Free Wifi', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']"", 'similarity_score': 0.13570040784581217}, {'name': 'Cuppuccino', 'address': 'UL 1, HSG House, Vijay Cross Road, Navrangpura, Ahmedabad', 'cuisines': 'Cafe', 'votes': np.float64(619.0), 'avg_price': 449.63492063492066, 'positive_ratio': 1.0, 'total_reviews': 3, 'highlights': ""['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Live Sports Screening', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Live Music', 'Free Wifi', 'Desserts and Bakes']"", 'similarity_score': 0.13018911605621267}, {'name': 'VarieTea', 'address': '4th Floor, Wing B, Shilp Aaron, Off S.G Highway, Sindhu Bhavan Road, Bodakdev, Ahmedabad', 'cuisines': 'Cafe, Fast Food, Tea', 'votes': np.float64(613.0), 'avg_price': 304.46448087431696, 'positive_ratio': 1.0, 'total_reviews': 11, 'highlights': ""['Lunch', 'Takeaway Available', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Outdoor Seating', 'Rooftop', 'Wifi', 'Pure Veg']"", 'similarity_score': 0.10900963638088308}, {'name': 'The House Of Makeba', 'address': '2, Sigma 1, Corporate House, Sindhubhavan Road, Opposite Man Party Plot, Bodakdev, Ahmedabad', 'cuisines': 'North Indian, Mexican, Italian, Shake, Beverages', 'votes': np.float64(2412.0), 'avg_price': 449.375, 'positive_ratio': 1.0, 'total_reviews': 4, 'highlights': ""['Home Delivery', 'Takeaway Available', 'Indoor Seating', 'Smoking Area', 'Valet Parking Available', 'Romantic Dining', 'Table booking recommended', 'Live Music', 'Family Friendly', 'Wifi', 'Outdoor Seating', 'Keto Options', 'Rooftop']"", 'similarity_score': 0.10879091493672922}, {'name': 'Three Quarter Indian', 'address': 'Unit B-1101, Floor 11, Vivan Square, B Wing, Jodhpur Cross Roads, Satellite, Ahmedabad', 'cuisines': 'North Indian, Continental, Italian, Chinese, Beverages, Desserts', 'votes': np.float64(3968.0), 'avg_price': 316.2093023255814, 'positive_ratio': 1.0, 'total_reviews': 7, 'highlights': ""['Home Delivery', 'Takeaway Available', 'Vegetarian Only', 'Outdoor Seating', 'Rooftop', 'Family Friendly', 'Live Sports Screening', 'Indoor Seating', 'Table booking recommended']"", 'similarity_score': 0.10581116388728613}, {'name': 'Timpani - Radisson Blu', 'address': 'Radisson Blu, Near Panchvati Cross Road, Off CG Road, Ambavadi, Ahmedabad', 'cuisines': 'North Indian, Italian, Chinese, Continental', 'votes': np.float64(508.0), 'avg_price': 758.5714285714286, 'positive_ratio': 1.0, 'total_reviews': 16, 'highlights': ""['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Breakfast', '4/5 Star', 'Valet Parking Available', 'Air Conditioned', 'Private Dining Area Available', 'Brunch', 'Group Meal', 'Free Parking', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'Serves Jain Food', 'Buffet', 'Desserts and Bakes']"", 'similarity_score': 0.09605706232559347}, {'name': 'Java+ - Courtyard By Marriott', 'address': 'Courtyard By Marriott, Ramdevnagar Cross Road, Satellite, Ahmedabad', 'cuisines': 'Cafe', 'votes': np.float64(1275.0), 'avg_price': 375.0, 'positive_ratio': 0.6666666666666666, 'total_reviews': 3, 'highlights': ""['No Alcohol Available', 'Takeaway Available', 'Breakfast', 'Cash', 'Credit Card', 'Debit Card', 'Live Sports Screening', 'Outdoor Seating', 'Table Reservation Not Required', 'Wheelchair Accessible', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Wifi']"", 'similarity_score': 0.09588643241123744}]","[{'restaurant': ""Foodie's Call"", 'original_dish': 'Pizza', 'similar_dish': 'Puffizza', 'price': 220.0, 'veg_status': 'veg', 'similarity': 77, 'rating': 4.0, 'address': ""8, Basement of People's Plaza, Near Memnagar Fire Station, Vijay Cross Road, Navrangpura, Ahmedabad""}, {'restaurant': 'Emerald', 'original_dish': 'Pizza', 'similar_dish': 'Veg Pizza', 'price': 160.0, 'veg_status': 'veg', 'similarity': 71, 'rating': 3.8, 'address': 'Sai Avenue, Near Galaxy, NH 8, Naroda, Ahmedabad'}, {'restaurant': 'Hotel The Lotus Park', 'original_dish': 'Pizza', 'similar_dish': 'Veg Pizza', 'price': 135.0, 'veg_status': 'veg', 'similarity': 71, 'rating': 3.7, 'address': 'Iscon Square, Opposite Kothawala Flat, Ellisbridge, Paldi, Ahmedabad'}, {'restaurant': 'Chai Wai', 'original_dish': 'Pizza', 'similar_dish': 'OTC Pizza', 'price': 129.0, 'veg_status': 'veg', 'similarity': 71, 'rating': 4.0, 'address': '2, Umiya Vijay Shopping Complex,  Shivranjani Cross Road, Satellite, Ahmedabad'}, {'restaurant': ""Sugar & Spice Cafe N' Fastfood"", 'original_dish': 'Pizza', 'similar_dish': 'Veg Pizza', 'price': 120.0, 'veg_status': 'veg', 'similarity': 71, 'rating': nan, 'address': '1424/1, SP, West Zone, Ambavadi, Ahmedabad'}]"
20250213_213709,"[{'name': 'Three Quarter Indian', 'address': 'Unit B-1101, Floor 11, Vivan Square, B Wing, Jodhpur Cross Roads, Satellite, Ahmedabad', 'cuisines': 'North Indian, Continental, Italian, Chinese, Beverages, Desserts', 'votes': np.float64(3968.0), 'avg_price': 316.2093023255814, 'positive_ratio': 1.0, 'total_reviews': 7, 'highlights': ""['Home Delivery', 'Takeaway Available', 'Vegetarian Only', 'Outdoor Seating', 'Rooftop', 'Family Friendly', 'Live Sports Screening', 'Indoor Seating', 'Table booking recommended']"", 'similarity_score': 0.1225982996091759}, {'name': 'Riverview By Rivera Sarovar Portico', 'address': ""Riverfront Bhavan's College Road, Navrangpura, Ahmedabad"", 'cuisines': 'South Indian, North Indian, Fast Food, Gujarati, Oriental, Desserts, Beverages', 'votes': np.float64(127.0), 'avg_price': 283.26341463414633, 'positive_ratio': 0.9310344827586207, 'total_reviews': 29, 'highlights': ""['Breakfast', 'Home Delivery', 'Takeaway Available', 'Luxury Dining', 'Buffet', '4/5 Star', 'Indoor Seating', 'Family Friendly']"", 'similarity_score': 0.11270646186694605}, {'name': 'Swagat Restaurant', 'address': 'Raz Complex, Shivaji Chowk, Naroda, Ahmedabad', 'cuisines': 'North Indian, Chinese, South Indian, Fast Food, Street Food, Beverages', 'votes': np.float64(87.0), 'avg_price': 192.97109826589596, 'positive_ratio': 1.0, 'total_reviews': 2, 'highlights': ""['Breakfast', 'Home Delivery', 'Takeaway Available', 'Vegetarian Only', 'Indoor Seating', 'Table booking recommended', 'Family Friendly']"", 'similarity_score': 0.10607530453757015}, {'name': 'Leaf Restaurant', 'address': 'Nehru Bridge Corner, Near Sakar 7, Ashram Road, Ahmedabad', 'cuisines': 'North Indian, Chinese', 'votes': np.float64(162.0), 'avg_price': 268.0769230769231, 'positive_ratio': 1.0, 'total_reviews': 11, 'highlights': ""['Breakfast', 'Home Delivery', 'Takeaway Available', 'Buffet', 'Indoor Seating', 'Family Friendly', 'Table booking recommended']"", 'similarity_score': 0.09688025831594191}, {'name': 'The Messy Door Cafe', 'address': 'Shop 1, Ground Floor, Gala Business Centre 2, HL Collage Road, Near Reliance Fresh, Navrangpura, Ahmedabad', 'cuisines': 'Cafe, Coffee, Sandwich, Pizza, Pasta, Fast Food, Shake, Beverages', 'votes': np.float64(761.0), 'avg_price': 242.89256198347107, 'positive_ratio': 1.0, 'total_reviews': 11, 'highlights': ""['Home Delivery', 'Vegetarian Only', 'Family Friendly', 'Romantic Dining', 'Work Friendly', 'Indoor Seating']"", 'similarity_score': 0.08502351759043818}, {'name': 'Palatine Restaurant & Banquet', 'address': 'Hotel Pragati The Grand, Near Zydus Hospital, Hebatpur Road, S.G Highway, Thaltej, Ahmedabad', 'cuisines': 'North Indian, Mexican, Continental, Asian, Thai, South Indian, Beverages, Desserts', 'votes': np.float64(66.0), 'avg_price': 275.0376569037657, 'positive_ratio': 1.0, 'total_reviews': 25, 'highlights': ""['Breakfast', 'Home Delivery', 'Takeaway Available', 'Vegetarian Only', 'Family Friendly', 'Buffet', 'Indoor Seating']"", 'similarity_score': 0.08459803979617812}, {'name': 'Pep House', 'address': '06, Ground Floor, Patron, Rajpath Club To S.P. Ring Road, Opposite Kensvilla Golf Academy, Bodakdev, Ahmedabad', 'cuisines': 'Modern Indian, North Indian, Italian, Oriental, Desserts, Beverages', 'votes': np.float64(266.0), 'avg_price': 0.0, 'positive_ratio': 0.9655172413793104, 'total_reviews': 29, 'highlights': ""['Vegetarian Only', 'Table booking recommended', 'Family Friendly', 'Indoor Seating']"", 'similarity_score': 0.08382954119667285}, {'name': 'Welcomcafe Ikkat', 'address': '15, Dandi Kuch Circle, Ashram Road, Ahmedabad', 'cuisines': 'North Indian, Continental, Asian, Goan, Desserts, Beverages', 'votes': np.float64(264.0), 'avg_price': 506.8125, 'positive_ratio': 1.0, 'total_reviews': 21, 'highlights': ""['Breakfast', 'Home Delivery', 'Valet Parking Available', 'Family Friendly', 'Table booking recommended', 'Buffet', 'Romantic Dining', 'Indoor Seating']"", 'similarity_score': 0.08371318288688746}, {'name': 'The Shaka Cafe', 'address': '1st Floor, Pushpak Complex, Near Prahlad Nagar Garden, Prahlad Nagar, Ahmedabad', 'cuisines': 'Asian, Sushi, North Indian, Chinese, Cafe, Desserts, Beverages, Pizza', 'votes': np.float64(1500.0), 'avg_price': 399.1417322834646, 'positive_ratio': 0.9333333333333333, 'total_reviews': 15, 'highlights': ""['Home Delivery', 'Takeaway Available', 'Indoor Seating', 'Valet Parking Available', 'Vegan Options', 'Table booking recommended', 'Family Friendly', 'Board Games', 'Serves Jain Food', 'Pet Friendly', 'Serves Non Veg']"", 'similarity_score': 0.08334759034368903}, {'name': 'The House Of Makeba', 'address': '2, Sigma 1, Corporate House, Sindhubhavan Road, Opposite Man Party Plot, Bodakdev, Ahmedabad', 'cuisines': 'North Indian, Mexican, Italian, Shake, Beverages', 'votes': np.float64(2412.0), 'avg_price': 449.375, 'positive_ratio': 1.0, 'total_reviews': 4, 'highlights': ""['Home Delivery', 'Takeaway Available', 'Indoor Seating', 'Smoking Area', 'Valet Parking Available', 'Romantic Dining', 'Table booking recommended', 'Live Music', 'Family Friendly', 'Wifi', 'Outdoor Seating', 'Keto Options', 'Rooftop']"", 'similarity_score': 0.08234629492123038}]",[]
